chunk_id,source,category,text,question,answer,keywords,wilaya,job_title
CHK_00193,faq,training,"Question: Quelles formations sont disponibles pour améliorer mes compétences en art education curriculum program development teacher training communication skills artistic expertise ? Answer: L'ANEM via l'INFP propose des formations en art education curriculum program development teacher training communication skills artistic expertise, gratuites pour les demandeurs d'emploi inscrits. Durée: 3 à 6 mois.",Quelles formations sont disponibles pour améliorer mes compétences en art education curriculum program development teacher training communication skills artistic expertise ?,"L'ANEM via l'INFP propose des formations en art education curriculum program development teacher training communication skills artistic expertise, gratuites pour les demandeurs d'emploi inscrits. Durée: 3 à 6 mois.","['Chlef', 'mechanical engineer', 'art education curriculum program development teacher training communication skills artistic expertise', 'training']",Chlef,mechanical engineer
CHK_00194,faq,training,"Question: Comment passer d'un licence à une formation plus spécialisée via l'ANEM ? Answer: Avec un licence, vous pouvez accéder aux formations INFP de perfectionnement. Des formations courtes certifiantes sont disponibles en front-end web development html, css, javascript responsive design web performance optimization cross-browser compatibility.",Comment passer d'un licence à une formation plus spécialisée via l'ANEM ?,"Avec un licence, vous pouvez accéder aux formations INFP de perfectionnement. Des formations courtes certifiantes sont disponibles en front-end web development html, css, javascript responsive design web performance optimization cross-browser compatibility.","['Tlemcen', 'procurement specialist', 'front-end web development html, css, javascript responsive design web performance optimization cross-browser compatibility', 'training']",Tlemcen,procurement specialist
CHK_00195,faq,training,Question: Y a-t-il des formations en ligne disponibles via l'ANEM à Algiers ? Answer: Certaines formations en sustainability consulting sustainability assessments sustainable practices green building standards environmental policies client communication sont disponibles en e-learning sur anem.dz. La majorité des certifiantes nécessite encore une présence physique.,Y a-t-il des formations en ligne disponibles via l'ANEM à Algiers ?,Certaines formations en sustainability consulting sustainability assessments sustainable practices green building standards environmental policies client communication sont disponibles en e-learning sur anem.dz. La majorité des certifiantes nécessite encore une présence physique.,"['Algiers', 'it manager', 'sustainability consulting sustainability assessments sustainable practices green building standards environmental policies client communication', 'training']",Algiers,it manager
CHK_00196,faq,training,"Question: Quelles formations sont disponibles pour améliorer mes compétences en event planning vendor coordination budget management marketing and promotion logistics ? Answer: L'ANEM via l'INFP propose des formations en event planning vendor coordination budget management marketing and promotion logistics, gratuites pour les demandeurs d'emploi inscrits. Durée: 3 à 6 mois.",Quelles formations sont disponibles pour améliorer mes compétences en event planning vendor coordination budget management marketing and promotion logistics ?,"L'ANEM via l'INFP propose des formations en event planning vendor coordination budget management marketing and promotion logistics, gratuites pour les demandeurs d'emploi inscrits. Durée: 3 à 6 mois.","['Laghouat', 'sales consultant', 'event planning vendor coordination budget management marketing and promotion logistics', 'training']",Laghouat,sales consultant
CHK_00197,faq,training,"Question: Comment passer d'un doctorat à une formation plus spécialisée via l'ANEM ? Answer: Avec un doctorat, vous pouvez accéder aux formations INFP de perfectionnement. Des formations courtes certifiantes sont disponibles en demand forecasting inventory management data analysis sales and operations planning (s&op) erp software proficiency.",Comment passer d'un doctorat à une formation plus spécialisée via l'ANEM ?,"Avec un doctorat, vous pouvez accéder aux formations INFP de perfectionnement. Des formations courtes certifiantes sont disponibles en demand forecasting inventory management data analysis sales and operations planning (s&op) erp software proficiency.","['Skikda', 'hr generalist', 'demand forecasting inventory management data analysis sales and operations planning (s&op) erp software proficiency', 'training']",Skikda,hr generalist
CHK_00198,faq,training,Question: Y a-t-il des formations en ligne disponibles via l'ANEM à Batna ? Answer: Certaines formations en instructional design elearning tools curriculum development multimedia design learning theory knowledge sont disponibles en e-learning sur anem.dz. La majorité des certifiantes nécessite encore une présence physique.,Y a-t-il des formations en ligne disponibles via l'ANEM à Batna ?,Certaines formations en instructional design elearning tools curriculum development multimedia design learning theory knowledge sont disponibles en e-learning sur anem.dz. La majorité des certifiantes nécessite encore une présence physique.,"['Batna', 'software engineer', 'instructional design elearning tools curriculum development multimedia design learning theory knowledge', 'training']",Batna,software engineer
CHK_00199,faq,training,Question: Y a-t-il des formations en ligne disponibles via l'ANEM à Adrar ? Answer: Certaines formations en family counseling marriage and family therapy conflict resolution skills sont disponibles en e-learning sur anem.dz. La majorité des certifiantes nécessite encore une présence physique.,Y a-t-il des formations en ligne disponibles via l'ANEM à Adrar ?,Certaines formations en family counseling marriage and family therapy conflict resolution skills sont disponibles en e-learning sur anem.dz. La majorité des certifiantes nécessite encore une présence physique.,"['Adrar', 'ux/ui designer', 'family counseling marriage and family therapy conflict resolution skills', 'training']",Adrar,ux/ui designer
CHK_00200,faq,training,"Question: Quelles formations sont disponibles pour améliorer mes compétences en key account management sales strategy development negotiation and closing skills relationship building industry and market knowledge ? Answer: L'ANEM via l'INFP propose des formations en key account management sales strategy development negotiation and closing skills relationship building industry and market knowledge, gratuites pour les demandeurs d'emploi inscrits. Durée: 3 à 6 mois.",Quelles formations sont disponibles pour améliorer mes compétences en key account management sales strategy development negotiation and closing skills relationship building industry and market knowledge ?,"L'ANEM via l'INFP propose des formations en key account management sales strategy development negotiation and closing skills relationship building industry and market knowledge, gratuites pour les demandeurs d'emploi inscrits. Durée: 3 à 6 mois.","['Tamanrasset', 'event manager', 'key account management sales strategy development negotiation and closing skills relationship building industry and market knowledge', 'training']",Tamanrasset,event manager
CHK_00201,faq,training,"Question: Quelles formations sont disponibles pour améliorer mes compétences en network security protocols intrusion detection and prevention security incident response firewall administration vulnerability assessment security policies and procedures log analysis ethical hacking problem-solving communication skills attention to detail ? Answer: L'ANEM via l'INFP propose des formations en network security protocols intrusion detection and prevention security incident response firewall administration vulnerability assessment security policies and procedures log analysis ethical hacking problem-solving communication skills attention to detail, gratuites pour les demandeurs d'emploi inscrits. Durée: 3 à 6 mois.",Quelles formations sont disponibles pour améliorer mes compétences en network security protocols intrusion detection and prevention security incident response firewall administration vulnerability assessment security policies and procedures log analysis ethical hacking problem-solving communication skills attention to detail ?,"L'ANEM via l'INFP propose des formations en network security protocols intrusion detection and prevention security incident response firewall administration vulnerability assessment security policies and procedures log analysis ethical hacking problem-solving communication skills attention to detail, gratuites pour les demandeurs d'emploi inscrits. Durée: 3 à 6 mois.","['El Oued', 'electrical engineer', 'network security protocols intrusion detection and prevention security incident response firewall administration vulnerability assessment security policies and procedures log analysis ethical hacking problem-solving communication skills attention to detail', 'training']",El Oued,electrical engineer
CHK_00202,faq,training,"Question: Quelles formations sont disponibles pour améliorer mes compétences en procurement strategies supplier management negotiation cost analysis supply chain management ? Answer: L'ANEM via l'INFP propose des formations en procurement strategies supplier management negotiation cost analysis supply chain management, gratuites pour les demandeurs d'emploi inscrits. Durée: 3 à 6 mois.",Quelles formations sont disponibles pour améliorer mes compétences en procurement strategies supplier management negotiation cost analysis supply chain management ?,"L'ANEM via l'INFP propose des formations en procurement strategies supplier management negotiation cost analysis supply chain management, gratuites pour les demandeurs d'emploi inscrits. Durée: 3 à 6 mois.","['Chlef', 'systems administrator', 'procurement strategies supplier management negotiation cost analysis supply chain management', 'training']",Chlef,systems administrator
CHK_00203,faq,training,Question: Y a-t-il des formations en ligne disponibles via l'ANEM à Annaba ? Answer: Certaines formations en performance testing load testing stress testing test scenarios performance monitoring benchmarking performance analysis sont disponibles en e-learning sur anem.dz. La majorité des certifiantes nécessite encore une présence physique.,Y a-t-il des formations en ligne disponibles via l'ANEM à Annaba ?,Certaines formations en performance testing load testing stress testing test scenarios performance monitoring benchmarking performance analysis sont disponibles en e-learning sur anem.dz. La majorité des certifiantes nécessite encore une présence physique.,"['Annaba', 'chemical analyst', 'performance testing load testing stress testing test scenarios performance monitoring benchmarking performance analysis', 'training']",Annaba,chemical analyst
CHK_00204,faq,training,"Question: Quelles formations sont disponibles pour améliorer mes compétences en school social work principles student assessment and intervention special education laws individualized education plans (ieps) crisis management collaboration with educators family engagement advocacy empathy and communication documentation cultural competence licensing and certification ? Answer: L'ANEM via l'INFP propose des formations en school social work principles student assessment and intervention special education laws individualized education plans (ieps) crisis management collaboration with educators family engagement advocacy empathy and communication documentation cultural competence licensing and certification, gratuites pour les demandeurs d'emploi inscrits. Durée: 3 à 6 mois.",Quelles formations sont disponibles pour améliorer mes compétences en school social work principles student assessment and intervention special education laws individualized education plans (ieps) crisis management collaboration with educators family engagement advocacy empathy and communication documentation cultural competence licensing and certification ?,"L'ANEM via l'INFP propose des formations en school social work principles student assessment and intervention special education laws individualized education plans (ieps) crisis management collaboration with educators family engagement advocacy empathy and communication documentation cultural competence licensing and certification, gratuites pour les demandeurs d'emploi inscrits. Durée: 3 à 6 mois.","['Adrar', 'back-end developer', 'school social work principles student assessment and intervention special education laws individualized education plans (ieps) crisis management collaboration with educators family engagement advocacy empathy and communication documentation cultural competence licensing and certification', 'training']",Adrar,back-end developer
CHK_00205,faq,training,"Question: Quelles formations sont disponibles pour améliorer mes compétences en proficiency in one or more backend programming languages (e.g., java, python, node.js, ruby) api development database management (sql or nosql) server management and deployment security best practices knowledge of web frameworks (e.g., express, django) ? Answer: L'ANEM via l'INFP propose des formations en proficiency in one or more backend programming languages (e.g., java, python, node.js, ruby) api development database management (sql or nosql) server management and deployment security best practices knowledge of web frameworks (e.g., express, django), gratuites pour les demandeurs d'emploi inscrits. Durée: 3 à 6 mois.","Quelles formations sont disponibles pour améliorer mes compétences en proficiency in one or more backend programming languages (e.g., java, python, node.js, ruby) api development database management (sql or nosql) server management and deployment security best practices knowledge of web frameworks (e.g., express, django) ?","L'ANEM via l'INFP propose des formations en proficiency in one or more backend programming languages (e.g., java, python, node.js, ruby) api development database management (sql or nosql) server management and deployment security best practices knowledge of web frameworks (e.g., express, django), gratuites pour les demandeurs d'emploi inscrits. Durée: 3 à 6 mois.","['Tizi Ouzou', 'legal counsel', 'proficiency in one or more backend programming languages (e.g., java, python, node.js, ruby) api development database management (sql or nosql) server management and deployment security best practices knowledge of web frameworks (e.g., express, django)', 'training']",Tizi Ouzou,legal counsel
CHK_00206,faq,training,"Question: Quelles formations sont disponibles pour améliorer mes compétences en technical troubleshooting hardware and software support customer service problem-solving communication ? Answer: L'ANEM via l'INFP propose des formations en technical troubleshooting hardware and software support customer service problem-solving communication, gratuites pour les demandeurs d'emploi inscrits. Durée: 3 à 6 mois.",Quelles formations sont disponibles pour améliorer mes compétences en technical troubleshooting hardware and software support customer service problem-solving communication ?,"L'ANEM via l'INFP propose des formations en technical troubleshooting hardware and software support customer service problem-solving communication, gratuites pour les demandeurs d'emploi inscrits. Durée: 3 à 6 mois.","['Relizane', 'nurse manager', 'technical troubleshooting hardware and software support customer service problem-solving communication', 'training']",Relizane,nurse manager
CHK_00207,faq,training,"Question: Y a-t-il des formations en ligne disponibles via l'ANEM à Relizane ? Answer: Certaines formations en legal administrative tasks document management calendar and docketing transcription file organization communication with clients and courts knowledge of legal terminology attention to detail multitasking computer skills (e.g., ms office) sont disponibles en e-learning sur anem.dz. La majorité des certifiantes nécessite encore une présence physique.",Y a-t-il des formations en ligne disponibles via l'ANEM à Relizane ?,"Certaines formations en legal administrative tasks document management calendar and docketing transcription file organization communication with clients and courts knowledge of legal terminology attention to detail multitasking computer skills (e.g., ms office) sont disponibles en e-learning sur anem.dz. La majorité des certifiantes nécessite encore une présence physique.","['Relizane', 'it manager', 'legal administrative tasks document management calendar and docketing transcription file organization communication with clients and courts knowledge of legal terminology attention to detail multitasking computer skills (e.g., ms office)', 'training']",Relizane,it manager
CHK_00208,faq,training,"Question: Quelles formations sont disponibles pour améliorer mes compétences en sales strategy development territory management sales team leadership ? Answer: L'ANEM via l'INFP propose des formations en sales strategy development territory management sales team leadership, gratuites pour les demandeurs d'emploi inscrits. Durée: 3 à 6 mois.",Quelles formations sont disponibles pour améliorer mes compétences en sales strategy development territory management sales team leadership ?,"L'ANEM via l'INFP propose des formations en sales strategy development territory management sales team leadership, gratuites pour les demandeurs d'emploi inscrits. Durée: 3 à 6 mois.","['Constantine', 'front-end engineer', 'sales strategy development territory management sales team leadership', 'training']",Constantine,front-end engineer
CHK_00209,faq,training,Question: Y a-t-il des formations en ligne disponibles via l'ANEM à Ghardaïa ? Answer: Certaines formations en family law divorce proceedings child custody mediation legal counseling court representation sont disponibles en e-learning sur anem.dz. La majorité des certifiantes nécessite encore une présence physique.,Y a-t-il des formations en ligne disponibles via l'ANEM à Ghardaïa ?,Certaines formations en family law divorce proceedings child custody mediation legal counseling court representation sont disponibles en e-learning sur anem.dz. La majorité des certifiantes nécessite encore une présence physique.,"['Ghardaïa', 'tax consultant', 'family law divorce proceedings child custody mediation legal counseling court representation', 'training']",Ghardaïa,tax consultant
CHK_00210,procedure,registration,"Procedure: Procedure: First-time ANEM registration Steps: Gather required documents: national ID, proof of residence, diploma, CV, passport photo Locate your nearest ANEM agency (one per wilaya, some wilayas have multiple) Visit the agency during working hours (Sunday to Thursday, 8am to 4pm) Take a queue number at the reception desk Submit your documents to the registration officer Receive your ANEM registration number (Numéro de demandeur d'emploi) Get assigned to an employment advisor (conseiller emploi) Schedule your first advisor meeting within 2 weeks",Procedure: First-time ANEM registration,"Gather required documents: national ID, proof of residence, diploma, CV, passport photo Locate your nearest ANEM agency (one per wilaya, some wilayas have multiple) Visit the agency during working hours (Sunday to Thursday, 8am to 4pm) Take a queue number at the reception desk Submit your documents to the registration officer Receive your ANEM registration number (Numéro de demandeur d'emploi) Get assigned to an employment advisor (conseiller emploi) Schedule your first advisor meeting within 2 weeks","['National ID', 'Proof of residence', 'Diploma', 'CV', 'Passport photo']",,
CHK_00211,procedure_step,registration,"Procedure: Procedure: First-time ANEM registration Step 1: Gather required documents: national ID, proof of residence, diploma, CV, passport photo",Procedure: First-time ANEM registration - Step 1,"Gather required documents: national ID, proof of residence, diploma, CV, passport photo",[],,
CHK_00212,procedure_step,registration,"Procedure: Procedure: First-time ANEM registration Step 2: Locate your nearest ANEM agency (one per wilaya, some wilayas have multiple)",Procedure: First-time ANEM registration - Step 2,"Locate your nearest ANEM agency (one per wilaya, some wilayas have multiple)",[],,
CHK_00213,procedure_step,registration,"Procedure: Procedure: First-time ANEM registration Step 3: Visit the agency during working hours (Sunday to Thursday, 8am to 4pm)",Procedure: First-time ANEM registration - Step 3,"Visit the agency during working hours (Sunday to Thursday, 8am to 4pm)",[],,
CHK_00214,procedure_step,registration,Procedure: Procedure: First-time ANEM registration Step 4: Take a queue number at the reception desk,Procedure: First-time ANEM registration - Step 4,Take a queue number at the reception desk,[],,
CHK_00215,procedure_step,registration,Procedure: Procedure: First-time ANEM registration Step 5: Submit your documents to the registration officer,Procedure: First-time ANEM registration - Step 5,Submit your documents to the registration officer,[],,
CHK_00216,procedure_step,registration,Procedure: Procedure: First-time ANEM registration Step 6: Receive your ANEM registration number (Numéro de demandeur d'emploi),Procedure: First-time ANEM registration - Step 6,Receive your ANEM registration number (Numéro de demandeur d'emploi),[],,
CHK_00217,procedure_step,registration,Procedure: Procedure: First-time ANEM registration Step 7: Get assigned to an employment advisor (conseiller emploi),Procedure: First-time ANEM registration - Step 7,Get assigned to an employment advisor (conseiller emploi),[],,
CHK_00218,procedure_step,registration,Procedure: Procedure: First-time ANEM registration Step 8: Schedule your first advisor meeting within 2 weeks,Procedure: First-time ANEM registration - Step 8,Schedule your first advisor meeting within 2 weeks,[],,
CHK_00219,procedure,unemployment_benefits,"Procedure: Procedure: Applying for unemployment benefits (CNAC) Steps: Verify eligibility: economically laid off, 3+ years social security contributions, age 30-50 Obtain layoff certificate from former employer Collect social security contribution record from CNAS Visit your nearest CNAC office Submit application with all supporting documents Wait for eligibility assessment (15-30 days) If approved, receive monthly payment via bank transfer Renew every 6 months by visiting CNAC office and proving active job search",Procedure: Applying for unemployment benefits (CNAC),"Verify eligibility: economically laid off, 3+ years social security contributions, age 30-50 Obtain layoff certificate from former employer Collect social security contribution record from CNAS Visit your nearest CNAC office Submit application with all supporting documents Wait for eligibility assessment (15-30 days) If approved, receive monthly payment via bank transfer Renew every 6 months by visiting CNAC office and proving active job search","['Layoff certificate', 'CNAS contribution record', 'National ID', 'Bank account details']",,
CHK_00220,procedure_step,unemployment_benefits,"Procedure: Procedure: Applying for unemployment benefits (CNAC) Step 1: Verify eligibility: economically laid off, 3+ years social security contributions, age 30-50",Procedure: Applying for unemployment benefits (CNAC) - Step 1,"Verify eligibility: economically laid off, 3+ years social security contributions, age 30-50",[],,
CHK_00221,procedure_step,unemployment_benefits,Procedure: Procedure: Applying for unemployment benefits (CNAC) Step 2: Obtain layoff certificate from former employer,Procedure: Applying for unemployment benefits (CNAC) - Step 2,Obtain layoff certificate from former employer,[],,
CHK_00222,procedure_step,unemployment_benefits,Procedure: Procedure: Applying for unemployment benefits (CNAC) Step 3: Collect social security contribution record from CNAS,Procedure: Applying for unemployment benefits (CNAC) - Step 3,Collect social security contribution record from CNAS,[],,
CHK_00223,procedure_step,unemployment_benefits,Procedure: Procedure: Applying for unemployment benefits (CNAC) Step 4: Visit your nearest CNAC office,Procedure: Applying for unemployment benefits (CNAC) - Step 4,Visit your nearest CNAC office,[],,
CHK_00224,procedure_step,unemployment_benefits,Procedure: Procedure: Applying for unemployment benefits (CNAC) Step 5: Submit application with all supporting documents,Procedure: Applying for unemployment benefits (CNAC) - Step 5,Submit application with all supporting documents,[],,
CHK_00225,procedure_step,unemployment_benefits,Procedure: Procedure: Applying for unemployment benefits (CNAC) Step 6: Wait for eligibility assessment (15-30 days),Procedure: Applying for unemployment benefits (CNAC) - Step 6,Wait for eligibility assessment (15-30 days),[],,
CHK_00226,procedure_step,unemployment_benefits,"Procedure: Procedure: Applying for unemployment benefits (CNAC) Step 7: If approved, receive monthly payment via bank transfer",Procedure: Applying for unemployment benefits (CNAC) - Step 7,"If approved, receive monthly payment via bank transfer",[],,
CHK_00227,procedure_step,unemployment_benefits,Procedure: Procedure: Applying for unemployment benefits (CNAC) Step 8: Renew every 6 months by visiting CNAC office and proving active job search,Procedure: Applying for unemployment benefits (CNAC) - Step 8,Renew every 6 months by visiting CNAC office and proving active job search,[],,
CHK_00228,procedure,youth_programs,"Procedure: Procedure: Applying for CPE pre-employment contract Steps: Verify eligibility: university graduate, first-time job seeker, under 35 years old Register at ANEM if not already registered Ask your ANEM advisor about available CPE positions Submit application for positions matching your degree Attend interview with prospective employer If selected, sign CPE contract (12 months, renewable once) State pays 80% of salary, employer pays 20% At end of CPE, employer may offer permanent contract",Procedure: Applying for CPE pre-employment contract,"Verify eligibility: university graduate, first-time job seeker, under 35 years old Register at ANEM if not already registered Ask your ANEM advisor about available CPE positions Submit application for positions matching your degree Attend interview with prospective employer If selected, sign CPE contract (12 months, renewable once) State pays 80% of salary, employer pays 20% At end of CPE, employer may offer permanent contract","['University diploma', 'ANEM registration card', 'National ID', 'CV']",,
CHK_00229,procedure_step,youth_programs,"Procedure: Procedure: Applying for CPE pre-employment contract Step 1: Verify eligibility: university graduate, first-time job seeker, under 35 years old",Procedure: Applying for CPE pre-employment contract - Step 1,"Verify eligibility: university graduate, first-time job seeker, under 35 years old",[],,
CHK_00230,procedure_step,youth_programs,Procedure: Procedure: Applying for CPE pre-employment contract Step 2: Register at ANEM if not already registered,Procedure: Applying for CPE pre-employment contract - Step 2,Register at ANEM if not already registered,[],,
CHK_00231,procedure_step,youth_programs,Procedure: Procedure: Applying for CPE pre-employment contract Step 3: Ask your ANEM advisor about available CPE positions,Procedure: Applying for CPE pre-employment contract - Step 3,Ask your ANEM advisor about available CPE positions,[],,
CHK_00232,procedure_step,youth_programs,Procedure: Procedure: Applying for CPE pre-employment contract Step 4: Submit application for positions matching your degree,Procedure: Applying for CPE pre-employment contract - Step 4,Submit application for positions matching your degree,[],,
CHK_00233,procedure_step,youth_programs,Procedure: Procedure: Applying for CPE pre-employment contract Step 5: Attend interview with prospective employer,Procedure: Applying for CPE pre-employment contract - Step 5,Attend interview with prospective employer,[],,
CHK_00234,procedure_step,youth_programs,"Procedure: Procedure: Applying for CPE pre-employment contract Step 6: If selected, sign CPE contract (12 months, renewable once)",Procedure: Applying for CPE pre-employment contract - Step 6,"If selected, sign CPE contract (12 months, renewable once)",[],,
CHK_00235,procedure_step,youth_programs,"Procedure: Procedure: Applying for CPE pre-employment contract Step 7: State pays 80% of salary, employer pays 20%",Procedure: Applying for CPE pre-employment contract - Step 7,"State pays 80% of salary, employer pays 20%",[],,
CHK_00236,procedure_step,youth_programs,"Procedure: Procedure: Applying for CPE pre-employment contract Step 8: At end of CPE, employer may offer permanent contract",Procedure: Applying for CPE pre-employment contract - Step 8,"At end of CPE, employer may offer permanent contract",[],,
CHK_00237,procedure,discrimination,"Procedure: Procedure: Reporting hiring discrimination Steps: Document all evidence of discrimination (emails, rejection letters, witness statements) Note date, time, company name, and nature of discrimination Report to your ANEM advisor first for initial guidance File formal complaint with Inspection du Travail in your wilaya Inspection du Travail investigates within 30 days If confirmed, employer faces fines and legal action You may also file civil claim at Tribunal du Travail Contact Mediateur de la Republique for alternative resolution",Procedure: Reporting hiring discrimination,"Document all evidence of discrimination (emails, rejection letters, witness statements) Note date, time, company name, and nature of discrimination Report to your ANEM advisor first for initial guidance File formal complaint with Inspection du Travail in your wilaya Inspection du Travail investigates within 30 days If confirmed, employer faces fines and legal action You may also file civil claim at Tribunal du Travail Contact Mediateur de la Republique for alternative resolution","['Evidence of discrimination', 'National ID', 'ANEM registration card']",,
CHK_00238,procedure_step,discrimination,"Procedure: Procedure: Reporting hiring discrimination Step 1: Document all evidence of discrimination (emails, rejection letters, witness statements)",Procedure: Reporting hiring discrimination - Step 1,"Document all evidence of discrimination (emails, rejection letters, witness statements)",[],,
CHK_00239,procedure_step,discrimination,"Procedure: Procedure: Reporting hiring discrimination Step 2: Note date, time, company name, and nature of discrimination",Procedure: Reporting hiring discrimination - Step 2,"Note date, time, company name, and nature of discrimination",[],,
CHK_00240,procedure_step,discrimination,Procedure: Procedure: Reporting hiring discrimination Step 3: Report to your ANEM advisor first for initial guidance,Procedure: Reporting hiring discrimination - Step 3,Report to your ANEM advisor first for initial guidance,[],,
CHK_00241,procedure_step,discrimination,Procedure: Procedure: Reporting hiring discrimination Step 4: File formal complaint with Inspection du Travail in your wilaya,Procedure: Reporting hiring discrimination - Step 4,File formal complaint with Inspection du Travail in your wilaya,[],,
CHK_00242,procedure_step,discrimination,Procedure: Procedure: Reporting hiring discrimination Step 5: Inspection du Travail investigates within 30 days,Procedure: Reporting hiring discrimination - Step 5,Inspection du Travail investigates within 30 days,[],,
CHK_00243,procedure_step,discrimination,"Procedure: Procedure: Reporting hiring discrimination Step 6: If confirmed, employer faces fines and legal action",Procedure: Reporting hiring discrimination - Step 6,"If confirmed, employer faces fines and legal action",[],,
CHK_00244,procedure_step,discrimination,Procedure: Procedure: Reporting hiring discrimination Step 7: You may also file civil claim at Tribunal du Travail,Procedure: Reporting hiring discrimination - Step 7,You may also file civil claim at Tribunal du Travail,[],,
CHK_00245,procedure_step,discrimination,Procedure: Procedure: Reporting hiring discrimination Step 8: Contact Mediateur de la Republique for alternative resolution,Procedure: Reporting hiring discrimination - Step 8,Contact Mediateur de la Republique for alternative resolution,[],,
CHK_00246,procedure,employer,"Procedure: Procedure: Employer posting a job offer Steps: Register company on anem.dz or visit local ANEM agency Provide company registration documents (registre de commerce) Fill in job offer form: title, description, qualifications, salary, location ANEM validates offer within 48 hours Offer published on portal and in local agency ANEM advisors match candidates and send pre-selected CVs Employer contacts shortlisted candidates for interviews Employer notifies ANEM of final hiring decision within 15 days",Procedure: Employer posting a job offer,"Register company on anem.dz or visit local ANEM agency Provide company registration documents (registre de commerce) Fill in job offer form: title, description, qualifications, salary, location ANEM validates offer within 48 hours Offer published on portal and in local agency ANEM advisors match candidates and send pre-selected CVs Employer contacts shortlisted candidates for interviews Employer notifies ANEM of final hiring decision within 15 days","['Registre de commerce', 'Tax number NIF', 'Job description']",,
CHK_00247,procedure_step,employer,Procedure: Procedure: Employer posting a job offer Step 1: Register company on anem.dz or visit local ANEM agency,Procedure: Employer posting a job offer - Step 1,Register company on anem.dz or visit local ANEM agency,[],,
CHK_00248,procedure_step,employer,Procedure: Procedure: Employer posting a job offer Step 2: Provide company registration documents (registre de commerce),Procedure: Employer posting a job offer - Step 2,Provide company registration documents (registre de commerce),[],,
CHK_00249,procedure_step,employer,"Procedure: Procedure: Employer posting a job offer Step 3: Fill in job offer form: title, description, qualifications, salary, location",Procedure: Employer posting a job offer - Step 3,"Fill in job offer form: title, description, qualifications, salary, location",[],,
CHK_00250,procedure_step,employer,Procedure: Procedure: Employer posting a job offer Step 4: ANEM validates offer within 48 hours,Procedure: Employer posting a job offer - Step 4,ANEM validates offer within 48 hours,[],,
CHK_00251,procedure_step,employer,Procedure: Procedure: Employer posting a job offer Step 5: Offer published on portal and in local agency,Procedure: Employer posting a job offer - Step 5,Offer published on portal and in local agency,[],,
CHK_00252,procedure_step,employer,Procedure: Procedure: Employer posting a job offer Step 6: ANEM advisors match candidates and send pre-selected CVs,Procedure: Employer posting a job offer - Step 6,ANEM advisors match candidates and send pre-selected CVs,[],,
CHK_00253,procedure_step,employer,Procedure: Procedure: Employer posting a job offer Step 7: Employer contacts shortlisted candidates for interviews,Procedure: Employer posting a job offer - Step 7,Employer contacts shortlisted candidates for interviews,[],,
CHK_00254,procedure_step,employer,Procedure: Procedure: Employer posting a job offer Step 8: Employer notifies ANEM of final hiring decision within 15 days,Procedure: Employer posting a job offer - Step 8,Employer notifies ANEM of final hiring decision within 15 days,[],,
